employee_id,age,dfh,edu,job_level,income,stock_option,salary_increase,training,years_company,years_promotion,years_manager,num_companiesworked,years_working,performance,job_involvement,satisfaction_environment,satisfaction_job,wlb,attrition_d,business_travel,department,edu_field,gender,job_role,marital,cluster
4053,47,1,4,1,45380,0,11,3,8,1,7,8.0,16.0,3,3,3.0,2.0,4.0,0,Non-Travel,Research & Development,Medical,Male,Research Scientist,Married,2
4054,56,4,3,2,198470,0,14,6,0,0,0,4.0,6.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Technical Degree,Female,Sales Executive,Married,2
4060,49,11,4,2,35060,1,11,4,5,4,3,3.0,28.0,3,2,2.0,4.0,3.0,0,Travel_Frequently,Sales,Life Sciences,Male,Research Scientist,Married,2
4061,42,1,3,1,23720,1,12,3,0,0,0,3.0,14.0,3,3,2.0,4.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Female,Sales Executive,Divorced,2
4063,35,25,1,1,54100,0,18,4,5,0,4,0.0,6.0,3,3,2.0,1.0,1.0,0,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Married,2
4064,28,21,1,3,79780,2,16,2,5,1,4,1.0,5.0,3,3,3.0,3.0,2.0,0,Non-Travel,Research & Development,Medical,Male,Research Scientist,Single,2
4065,31,23,1,1,38670,1,11,4,4,2,3,1.0,4.0,3,4,3.0,1.0,4.0,0,Non-Travel,Sales,Medical,Male,Sales Executive,Divorced,2
4066,36,1,3,2,28380,2,19,5,5,0,2,1.0,5.0,3,1,1.0,2.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Male,Research Scientist,Married,2
4067,34,2,3,4,46950,1,16,2,14,2,1,1.0,14.0,3,3,1.0,4.0,2.0,0,Travel_Rarely,Sales,Marketing,Male,Healthcare Representative,Single,2
4068,34,19,3,1,33390,0,16,2,8,1,1,1.0,9.0,3,2,4.0,3.0,2.0,0,Travel_Rarely,Research & Development,Technical Degree,Female,Research Director,Divorced,2
4069,26,2,2,2,20800,0,13,6,7,7,6,0.0,8.0,3,4,3.0,1.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Single,2
4071,32,3,1,3,62090,1,17,5,5,1,2,5.0,9.0,3,4,3.0,4.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Male,Manager,Divorced,2
4074,38,9,2,3,23720,0,12,3,1,0,0,4.0,20.0,3,2,1.0,1.0,2.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Sales Representative,Single,2
4075,35,5,3,2,48830,1,18,1,10,0,9,1.0,10.0,3,1,3.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Representative,Married,2
4076,27,2,3,1,39040,0,15,2,7,0,7,1.0,7.0,3,3,4.0,4.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Female,Manager,Single,2
4077,32,8,1,2,46270,1,17,2,1,0,0,8.0,8.0,3,2,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,Single,2
4080,54,14,3,3,66740,1,17,2,4,2,3,3.0,9.0,3,3,1.0,3.0,2.0,0,Travel_Rarely,Research & Development,Other,Male,Research Scientist,Married,2
4081,33,2,4,4,168800,3,14,2,9,2,8,1.0,9.0,3,3,4.0,3.0,3.0,0,Travel_Frequently,Research & Development,Medical,Female,Sales Executive,Divorced,2
4082,43,3,3,1,90940,1,12,0,10,0,9,1.0,10.0,3,3,1.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Married,2
4083,38,2,5,4,84460,0,14,3,6,1,2,0.0,7.0,3,2,4.0,2.0,3.0,0,Travel_Frequently,Research & Development,Medical,Female,Sales Executive,Married,2
4085,31,6,3,1,45340,0,13,2,1,0,0,1.0,1.0,3,3,4.0,4.0,3.0,0,Travel_Rarely,Sales,Other,Male,Manufacturing Director,Divorced,2
4089,54,1,3,2,23620,1,13,2,5,1,4,6.0,9.0,3,4,3.0,1.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Human Resources,Single,2
4090,24,5,4,1,178610,2,11,5,4,1,2,1.0,4.0,3,1,2.0,3.0,2.0,0,Travel_Rarely,Research & Development,Other,Male,Manufacturing Director,Single,2
4091,23,7,3,2,191870,1,11,2,5,1,4,1.0,5.0,3,3,4.0,4.0,4.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Single,2
4094,25,20,5,2,85000,0,12,2,2,1,2,4.0,6.0,3,3,3.0,2.0,3.0,0,Travel_Rarely,Sales,Medical,Female,Laboratory Technician,Married,2
4095,30,20,4,2,46610,0,11,3,12,1,7,1.0,12.0,3,2,4.0,2.0,2.0,0,Travel_Rarely,Human Resources,Life Sciences,Male,Research Scientist,Married,2
4096,25,7,2,5,41030,1,15,2,2,0,2,6.0,7.0,3,3,4.0,3.0,2.0,0,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Divorced,2
4098,33,1,3,2,140260,0,12,4,1,0,0,1.0,1.0,3,3,2.0,3.0,2.0,0,Non-Travel,Research & Development,Life Sciences,Male,Research Scientist,Divorced,2
4100,31,10,4,3,61250,1,13,3,2,1,2,0.0,3.0,3,3,1.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Sales Executive,Married,2
4102,42,6,3,2,100080,1,19,3,4,1,2,6.0,9.0,3,1,4.0,1.0,2.0,0,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Divorced,2
4103,41,2,2,1,23870,1,17,1,5,1,0,3.0,12.0,3,1,4.0,4.0,3.0,0,Travel_Rarely,Sales,Medical,Male,Healthcare Representative,Married,2
4105,35,4,3,2,78980,0,15,2,2,2,2,7.0,5.0,3,2,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,Married,2
4106,22,12,1,2,25340,0,11,1,3,1,2,0.0,4.0,3,3,4.0,3.0,4.0,0,Travel_Rarely,Human Resources,Human Resources,Male,Sales Executive,Single,2
4108,33,3,4,3,16110,0,14,2,9,8,1,0.0,10.0,3,2,2.0,4.0,3.0,0,Travel_Rarely,Sales,Medical,Male,Healthcare Representative,Married,2
4109,32,3,2,3,53630,0,13,4,6,4,1,1.0,6.0,3,3,3.0,2.0,3.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Manufacturing Director,Single,2
4110,40,1,4,2,50710,1,17,3,1,0,0,8.0,8.0,3,2,1.0,4.0,2.0,0,Travel_Rarely,Research & Development,Medical,Male,Research Director,Married,2
4111,32,1,2,3,136950,0,13,3,2,2,2,0.0,3.0,3,3,2.0,2.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Married,2
4112,39,4,4,1,134020,1,14,1,7,1,7,7.0,18.0,3,3,1.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Single,2
4118,44,8,1,1,26100,0,15,2,4,1,2,6.0,6.0,3,3,2.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Representative,Single,2
4119,21,10,5,3,66870,3,19,0,2,1,2,1.0,2.0,3,3,3.0,1.0,3.0,0,Travel_Rarely,Sales,Medical,Male,Research Scientist,Single,2
4120,39,3,4,2,47240,1,12,4,6,1,3,2.0,21.0,3,4,4.0,4.0,2.0,0,Non-Travel,Research & Development,Life Sciences,Female,Research Director,Single,2
4122,36,24,3,2,61200,0,19,2,9,3,4,0.0,10.0,3,3,1.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Married,2
4123,36,16,1,2,105960,0,15,3,4,0,2,7.0,18.0,3,2,4.0,2.0,3.0,0,Travel_Frequently,Research & Development,Medical,Male,Sales Executive,Divorced,2
4129,34,1,3,1,62320,1,13,3,8,1,7,1.0,8.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Sales,Medical,Female,Laboratory Technician,Married,2
4131,41,1,5,1,40810,0,13,3,5,0,4,2.0,14.0,3,3,3.0,2.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Healthcare Representative,Divorced,2
4132,32,9,4,2,57690,0,11,3,4,1,2,1.0,4.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Female,Research Scientist,Single,2
4133,35,16,3,2,23940,1,16,3,9,1,7,1.0,9.0,3,3,3.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Healthcare Representative,Single,2
4136,36,22,4,1,29500,0,14,1,6,0,0,4.0,8.0,3,2,2.0,4.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,Married,2
4137,45,24,3,1,36290,1,16,2,5,0,1,8.0,8.0,3,4,4.0,3.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Laboratory Technician,Single,2
4138,40,10,4,1,93620,1,11,6,2,2,2,2.0,8.0,3,3,3.0,3.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Research Scientist,Single,2
4140,40,17,4,1,35780,1,14,2,5,0,2,2.0,20.0,3,3,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Manager,Married,2
4141,35,14,1,2,79880,0,18,3,4,1,1,1.0,4.0,3,3,3.0,4.0,3.0,0,Travel_Rarely,Human Resources,Life Sciences,Male,Research Scientist,Married,2
4142,29,1,3,3,42840,0,11,5,4,0,3,4.0,10.0,3,2,4.0,2.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Married,2
4143,29,5,3,2,75530,0,19,3,5,0,4,1.0,5.0,3,3,4.0,1.0,1.0,0,Travel_Rarely,Research & Development,Medical,Male,Sales Representative,Single,2
4146,31,8,4,4,147320,0,12,3,9,1,7,0.0,10.0,3,3,2.0,1.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Female,Sales Executive,Single,2
4148,36,5,1,1,13590,0,12,2,5,0,3,4.0,17.0,3,3,3.0,4.0,3.0,0,Travel_Frequently,Research & Development,Technical Degree,Male,Sales Executive,Married,2
4149,39,2,1,1,47790,2,14,3,7,1,7,4.0,9.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,Married,2
4151,49,6,1,3,29960,1,18,2,9,0,8,2.0,17.0,3,2,4.0,2.0,2.0,0,Travel_Frequently,Research & Development,Medical,Male,Healthcare Representative,Married,2
4152,34,4,3,1,12610,1,14,6,4,1,2,2.0,6.0,3,3,2.0,3.0,4.0,0,Travel_Rarely,Sales,Medical,Female,Sales Executive,Married,2
4156,33,10,2,2,34200,0,14,3,8,3,0,1.0,8.0,3,3,4.0,3.0,3.0,0,Travel_Frequently,Research & Development,Medical,Male,Research Scientist,Married,2
4157,27,5,4,4,44000,1,17,3,2,2,2,9.0,6.0,3,2,1.0,2.0,3.0,0,Travel_Rarely,Sales,Medical,Female,Manufacturing Director,Married,2
4158,32,9,2,2,35000,1,16,2,7,3,6,0.0,8.0,3,2,4.0,4.0,2.0,0,Travel_Frequently,Research & Development,Medical,Female,Research Scientist,Single,2
4159,59,2,2,5,20660,1,12,3,1,0,0,4.0,12.0,3,3,3.0,1.0,2.0,0,Travel_Rarely,Sales,Marketing,Female,Sales Representative,Married,2
4160,30,11,4,2,171690,2,17,2,1,0,0,1.0,1.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Divorced,2
4161,38,18,4,2,41620,1,15,1,9,1,8,0.0,10.0,3,3,4.0,3.0,3.0,0,Travel_Frequently,Sales,Life Sciences,Male,Healthcare Representative,Single,2
4163,35,3,4,2,32940,0,11,2,5,0,3,0.0,6.0,3,3,1.0,2.0,3.0,0,Travel_Rarely,Human Resources,Human Resources,Male,Manager,Married,2
4164,29,29,4,2,21270,1,11,3,9,0,8,0.0,10.0,3,2,4.0,3.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Laboratory Technician,Single,2
4165,31,2,2,2,39750,1,15,3,5,4,3,1.0,5.0,3,3,1.0,3.0,2.0,0,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Divorced,2
4166,34,28,3,1,107930,3,11,1,2,1,2,0.0,3.0,3,2,2.0,4.0,3.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Laboratory Technician,Divorced,2
4169,32,22,3,2,74460,0,19,3,6,0,5,0.0,7.0,3,3,1.0,2.0,2.0,0,Travel_Rarely,Human Resources,Human Resources,Female,Research Director,Divorced,2
4170,22,8,3,3,108510,1,16,2,1,0,0,1.0,1.0,3,4,4.0,4.0,2.0,0,Non-Travel,Research & Development,Life Sciences,Female,Sales Executive,Divorced,2
4172,38,29,3,1,37220,0,14,0,3,1,2,5.0,6.0,3,3,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Manufacturing Director,Single,2
4173,24,1,5,3,93800,0,16,2,4,1,3,0.0,5.0,3,2,1.0,3.0,2.0,0,Non-Travel,Research & Development,Life Sciences,Male,Research Scientist,Divorced,2
4176,21,2,3,2,137570,1,12,3,0,0,0,1.0,0.0,3,3,3.0,4.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Manufacturing Director,Single,2
4182,46,2,3,1,34200,2,13,3,2,2,1,3.0,22.0,3,1,2.0,1.0,2.0,0,Travel_Rarely,Sales,Life Sciences,Female,Research Scientist,Single,2
4183,33,3,3,1,43730,0,14,3,1,0,0,4.0,7.0,3,3,3.0,4.0,3.0,0,Travel_Rarely,Sales,Medical,Male,Manufacturing Director,Single,2
4185,30,1,4,1,53010,1,16,3,10,1,8,1.0,10.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Technical Degree,Female,Research Scientist,Single,2
4188,43,9,5,1,12740,0,19,3,5,1,4,1.0,6.0,3,2,4.0,3.0,2.0,0,Travel_Rarely,Sales,Technical Degree,Female,Research Director,Divorced,2
4190,35,2,4,3,104660,0,13,1,2,2,2,1.0,2.0,3,3,4.0,4.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Manufacturing Director,Married,2
4191,36,25,1,4,170070,1,12,2,1,0,0,9.0,6.0,3,2,2.0,1.0,4.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Married,2
4192,33,9,2,4,29090,0,11,2,5,1,3,2.0,10.0,3,2,3.0,1.0,3.0,0,Travel_Frequently,Sales,Marketing,Male,Human Resources,Married,2
4193,35,10,1,1,57650,1,14,2,1,0,0,1.0,1.0,3,3,3.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Divorced,2
4194,27,8,2,3,45990,1,15,3,1,0,0,1.0,1.0,3,2,4.0,1.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Research Scientist,Divorced,2
4197,30,1,4,1,20330,1,14,3,12,3,7,1.0,12.0,3,1,3.0,4.0,3.0,0,Travel_Frequently,Research & Development,Medical,Male,Research Scientist,Single,2
4200,37,17,3,3,20640,0,16,3,1,0,0,4.0,8.0,3,2,2.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Married,2
4201,46,20,3,3,40350,1,14,2,9,0,8,4.0,14.0,3,3,1.0,4.0,3.0,0,Travel_Frequently,Research & Development,Technical Degree,Male,Sales Executive,Single,2
4202,35,8,4,3,38380,1,16,2,1,0,1,1.0,1.0,3,3,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,Married,2
4205,44,1,1,3,15630,2,12,3,4,1,3,5.0,9.0,3,3,2.0,1.0,2.0,0,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,Divorced,2
4206,35,5,4,3,48980,2,15,2,4,2,3,2.0,10.0,3,3,3.0,1.0,3.0,0,Non-Travel,Research & Development,Technical Degree,Female,Manufacturing Director,Married,2
4210,35,3,2,1,63880,0,13,6,2,2,2,3.0,4.0,3,2,3.0,1.0,3.0,0,Travel_Rarely,Human Resources,Life Sciences,Female,Laboratory Technician,Married,2
4211,31,10,2,2,112440,1,12,3,7,1,7,3.0,10.0,3,3,4.0,4.0,2.0,0,Travel_Rarely,Sales,Life Sciences,Female,Research Scientist,Divorced,2
4212,37,4,3,4,160320,0,13,2,7,0,7,1.0,7.0,3,3,1.0,3.0,4.0,0,Travel_Rarely,Sales,Marketing,Male,Human Resources,Divorced,2
4218,55,7,3,3,22720,1,17,2,5,0,2,2.0,21.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Divorced,2
4219,36,3,3,2,20180,0,13,5,6,0,3,1.0,6.0,3,3,2.0,2.0,3.0,0,Travel_Frequently,Research & Development,Life Sciences,Female,Laboratory Technician,Single,2
4221,35,9,3,2,40840,1,13,3,3,1,2,4.0,5.0,3,3,2.0,1.0,2.0,0,Travel_Frequently,Human Resources,Other,Female,Sales Representative,Married,2
4223,59,10,4,3,23080,1,19,4,4,1,3,7.0,20.0,3,2,1.0,3.0,2.0,0,Travel_Frequently,Research & Development,Life Sciences,Male,Research Scientist,Single,2
4224,29,28,4,1,48410,0,11,3,5,0,4,0.0,6.0,3,3,3.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Representative,Married,2
4226,32,3,4,2,97150,1,15,1,10,0,9,1.0,10.0,3,2,2.0,2.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Manufacturing Director,Married,2
4228,31,27,3,2,21320,0,18,3,11,1,8,1.0,11.0,3,3,3.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Research Director,Single,2
4230,45,14,3,1,54730,0,13,3,0,0,0,4.0,17.0,3,1,4.0,1.0,4.0,0,Travel_Rarely,Human Resources,Human Resources,Female,Sales Executive,Married,2
4231,37,1,3,3,52070,3,17,3,5,0,2,4.0,16.0,3,3,1.0,3.0,4.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Single,2
4232,46,9,3,3,164370,1,15,0,4,0,2,8.0,16.0,3,3,2.0,2.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Manager,Divorced,2
4233,30,18,3,4,22960,1,18,2,10,3,0,1.0,10.0,3,3,4.0,4.0,2.0,0,Travel_Rarely,Sales,Life Sciences,Male,Human Resources,Married,2
4234,35,20,4,3,40690,0,13,5,6,0,4,1.0,6.0,3,3,2.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Human Resources,Single,2
4235,55,2,3,2,74410,1,12,4,1,1,0,3.0,24.0,3,3,1.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Married,2
4237,34,8,2,1,58780,0,14,1,5,1,3,1.0,5.0,3,3,1.0,2.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Married,2
4238,56,2,1,2,26440,1,11,2,6,0,2,4.0,37.0,3,3,4.0,4.0,2.0,0,Travel_Rarely,Human Resources,Medical,Male,Sales Executive,Single,2
4240,51,29,4,5,24510,0,17,2,4,0,3,3.0,10.0,3,2,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Manufacturing Director,Married,2
4244,51,8,4,5,24500,1,12,2,10,1,0,0.0,11.0,3,3,3.0,4.0,1.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Representative,Single,2
4245,30,9,3,1,92500,3,12,0,11,2,7,1.0,11.0,3,3,3.0,2.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Divorced,2
4250,28,9,4,2,23670,0,13,2,5,0,4,1.0,5.0,3,2,2.0,3.0,4.0,0,Non-Travel,Sales,Medical,Male,Laboratory Technician,Married,2
4252,44,23,2,1,195860,0,16,3,3,1,2,4.0,17.0,3,2,2.0,2.0,4.0,0,Non-Travel,Research & Development,Medical,Female,Research Scientist,Married,2
4254,32,12,2,1,20610,1,15,2,1,0,0,1.0,1.0,3,2,4.0,1.0,3.0,0,Travel_Rarely,Human Resources,Human Resources,Female,Sales Representative,Single,2
4258,59,12,2,2,47230,0,14,0,3,2,2,9.0,30.0,3,3,3.0,4.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Male,Sales Executive,Married,2
4262,22,2,1,1,193310,1,12,2,0,0,0,1.0,1.0,3,3,2.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Representative,Single,2
4266,24,2,1,2,34070,1,13,4,5,1,2,0.0,6.0,3,3,2.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Married,2
4267,34,4,3,2,50630,1,12,2,1,0,0,6.0,12.0,3,3,3.0,2.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Sales Representative,Divorced,2
4268,37,6,1,1,46390,2,12,3,5,1,3,2.0,12.0,3,3,3.0,4.0,3.0,0,Travel_Rarely,Sales,Technical Degree,Male,Laboratory Technician,Single,2
4270,36,7,3,1,26900,0,11,1,9,2,8,0.0,10.0,3,3,2.0,4.0,3.0,0,Travel_Frequently,Human Resources,Medical,Male,Research Scientist,Married,2
4271,36,1,3,2,175670,0,13,6,1,0,0,5.0,7.0,3,3,1.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Manufacturing Director,Divorced,2
4278,26,17,3,2,57690,0,19,4,5,4,3,1.0,5.0,3,2,3.0,2.0,2.0,0,Travel_Rarely,Sales,Medical,Female,Manager,Married,2
4281,22,29,4,1,46630,1,13,1,2,2,1,0.0,3.0,3,3,3.0,4.0,3.0,0,Travel_Rarely,Sales,Technical Degree,Male,Sales Executive,Married,2
4283,43,2,2,1,32110,0,13,2,3,1,2,4.0,18.0,3,4,2.0,3.0,3.0,0,Travel_Frequently,Sales,Life Sciences,Male,Sales Executive,Single,2
4284,50,19,4,2,53770,1,14,3,2,2,1,4.0,16.0,3,4,3.0,4.0,3.0,0,Travel_Frequently,Research & Development,Life Sciences,Male,Sales Executive,Single,2
4286,41,17,2,1,52080,3,11,2,9,0,7,3.0,12.0,3,1,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,Other,Male,Manufacturing Director,Divorced,2
4287,26,17,4,2,48770,1,13,5,8,5,7,1.0,8.0,3,4,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Married,2
4291,25,29,1,3,30690,1,14,3,2,2,2,2.0,6.0,3,2,1.0,3.0,3.0,0,Travel_Rarely,Sales,Medical,Female,Research Scientist,Married,2
4292,30,21,1,2,104350,0,11,5,11,4,7,0.0,12.0,3,3,3.0,4.0,1.0,0,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Married,2
4295,38,7,4,2,50420,1,16,4,3,2,2,3.0,19.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Research Director,Single,2
4296,30,13,3,2,57700,1,16,2,5,0,4,1.0,5.0,3,4,1.0,3.0,2.0,0,Travel_Rarely,Sales,Marketing,Female,Laboratory Technician,Single,2
4298,30,1,3,3,103060,0,13,5,3,2,2,5.0,8.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Sales Executive,Divorced,2
4299,30,9,3,2,39360,1,11,3,5,1,2,0.0,6.0,3,3,2.0,4.0,3.0,0,Travel_Rarely,Sales,Medical,Male,Research Scientist,Single,2
4301,41,10,4,4,57430,3,12,2,5,1,4,2.0,7.0,3,4,3.0,1.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Married,2
4302,19,1,3,5,152020,3,18,2,1,0,0,1.0,1.0,3,2,2.0,2.0,3.0,0,Travel_Rarely,Research & Development,Other,Female,Manufacturing Director,Single,2
4304,35,8,1,3,37600,3,14,2,10,0,6,1.0,10.0,3,3,3.0,2.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Laboratory Technician,Married,2
4305,53,14,2,5,35170,1,12,1,7,4,5,2.0,13.0,3,2,2.0,3.0,1.0,0,Travel_Rarely,Sales,Life Sciences,Female,Manufacturing Director,Married,2
4307,32,2,2,1,21660,1,19,4,9,3,7,1.0,9.0,3,1,2.0,4.0,3.0,0,Travel_Frequently,Sales,Life Sciences,Female,Manufacturing Director,Single,2
4308,29,10,4,3,58690,1,11,6,10,0,9,1.0,10.0,3,4,4.0,3.0,3.0,0,Non-Travel,Research & Development,Technical Degree,Male,Healthcare Representative,Married,2
4309,51,1,3,3,80080,1,15,4,1,0,0,2.0,10.0,3,3,2.0,3.0,3.0,0,Travel_Rarely,Research & Development,Other,Female,Research Director,Married,2
4310,58,3,3,1,52060,3,11,4,1,0,0,4.0,9.0,3,1,2.0,2.0,2.0,0,Travel_Rarely,Sales,Marketing,Female,Research Scientist,Married,2
4312,34,24,4,2,164130,0,16,1,4,1,2,6.0,6.0,3,3,3.0,3.0,3.0,0,Travel_Frequently,Sales,Marketing,Male,Manufacturing Director,Married,2
4314,27,3,3,1,27830,1,16,2,2,2,2,6.0,6.0,3,4,4.0,2.0,1.0,0,Non-Travel,Research & Development,Medical,Male,Healthcare Representative,Divorced,2
4315,28,4,4,2,54330,1,13,4,5,0,2,1.0,5.0,3,2,3.0,4.0,1.0,0,Travel_Rarely,Sales,Life Sciences,Male,Healthcare Representative,Married,2
4316,57,3,3,2,20130,1,14,5,5,1,4,3.0,12.0,3,3,3.0,4.0,1.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Divorced,2
4317,27,2,3,1,139660,0,19,1,1,0,1,1.0,1.0,3,3,3.0,3.0,2.0,0,Non-Travel,Research & Development,Life Sciences,Male,Manufacturing Director,Divorced,2
4318,50,4,3,2,43740,1,15,5,5,4,4,3.0,21.0,3,4,3.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Manufacturing Director,Single,2
4319,41,7,4,4,68420,1,12,3,9,1,8,4.0,13.0,3,3,1.0,3.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Laboratory Technician,Divorced,2
4320,30,1,4,1,174260,1,12,0,10,7,4,2.0,12.0,3,2,2.0,4.0,3.0,0,Travel_Rarely,Human Resources,Human Resources,Female,Manager,Married,2
4321,38,1,1,2,176030,0,16,0,8,0,7,4.0,12.0,3,2,1.0,4.0,4.0,0,Travel_Rarely,Sales,Medical,Male,Laboratory Technician,Single,2
4322,32,20,3,1,45810,1,14,3,5,1,4,3.0,8.0,3,3,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Manufacturing Director,Single,2
4323,27,5,4,2,47350,0,13,2,5,1,1,0.0,6.0,3,3,3.0,2.0,2.0,0,Travel_Rarely,Research & Development,Medical,Male,Healthcare Representative,Married,2
4327,45,24,2,2,54760,1,13,3,5,0,3,4.0,9.0,3,3,3.0,1.0,4.0,0,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Divorced,2
4328,56,4,3,4,25870,0,12,2,2,2,2,4.0,19.0,3,2,3.0,1.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Manager,Divorced,2
4329,33,2,2,1,24400,3,18,4,3,0,2,0.0,4.0,3,3,3.0,4.0,4.0,0,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Single,2
4332,38,4,4,1,70820,0,14,3,2,2,1,1.0,2.0,3,4,3.0,4.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Manufacturing Director,Single,2
4334,34,9,3,2,53680,1,14,2,3,1,2,2.0,9.0,3,3,4.0,2.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Manager,Single,2
4336,50,19,4,3,31950,0,11,4,3,0,2,2.0,5.0,3,2,3.0,3.0,2.0,0,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Married,2
4337,53,1,2,1,39890,0,13,2,4,1,3,1.0,5.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Manager,Divorced,2
