employee_id,age,dfh,edu,job_level,income,stock_option,salary_increase,training,years_company,years_promotion,years_manager,num_companiesworked,years_working,performance,job_involvement,satisfaction_environment,satisfaction_job,wlb,attrition_d,business_travel,department,edu_field,gender,job_role,marital,cluster
3981,46,10,3,1,44220,1,11,2,9,3,7,4.0,13.0,3,3,4.0,2.0,4.0,1,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Married,3
3995,31,2,3,3,21680,1,14,2,1,0,0,0.0,2.0,3,3,4.0,1.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Married,3
3996,29,8,2,1,28530,1,14,5,2,2,0,4.0,4.0,3,2,1.0,1.0,3.0,1,Travel_Rarely,Research & Development,Medical,Male,Manager,Divorced,3
4009,32,1,1,2,27410,0,11,3,2,2,2,7.0,7.0,3,3,3.0,2.0,2.0,1,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Single,3
4015,29,13,2,1,52200,0,17,3,1,1,0,1.0,1.0,3,2,4.0,4.0,2.0,1,Travel_Frequently,Research & Development,Life Sciences,Female,Laboratory Technician,Single,3
4021,30,12,4,2,49500,2,12,3,1,0,0,1.0,1.0,3,3,2.0,4.0,2.0,1,Travel_Rarely,Sales,Life Sciences,Female,Sales Executive,Single,3
4022,22,16,2,2,35790,3,19,3,1,0,0,1.0,1.0,3,3,4.0,2.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Single,3
4036,34,27,2,1,36920,1,12,5,5,3,0,1.0,5.0,3,3,4.0,1.0,3.0,1,Non-Travel,Research & Development,Life Sciences,Female,Sales Representative,Married,3
4048,29,2,4,2,28750,0,11,3,1,0,0,1.0,1.0,3,3,3.0,1.0,3.0,1,Travel_Frequently,Human Resources,Human Resources,Male,Sales Executive,Single,3
4052,28,25,3,1,187890,1,16,4,2,2,2,3.0,6.0,3,3,4.0,3.0,3.0,1,Travel_Rarely,Research & Development,Technical Degree,Male,Research Director,Single,3
4058,32,9,3,2,191900,1,17,2,4,0,3,3.0,8.0,3,3,1.0,3.0,3.0,1,Travel_Frequently,Research & Development,Life Sciences,Male,Laboratory Technician,Single,3
4062,27,8,1,4,102310,1,13,2,1,0,0,1.0,1.0,3,3,1.0,2.0,3.0,1,Travel_Frequently,Sales,Life Sciences,Male,Laboratory Technician,Married,3
4073,28,7,5,2,171230,1,15,2,4,0,3,5.0,6.0,3,2,3.0,4.0,2.0,1,Travel_Rarely,Sales,Life Sciences,Female,Sales Representative,Divorced,3
4078,31,2,1,3,70940,1,14,2,10,0,8,1.0,10.0,3,3,1.0,4.0,3.0,1,Travel_Frequently,Research & Development,Other,Male,Sales Executive,Married,3
4079,53,18,3,1,34230,1,15,4,2,2,2,6.0,15.0,3,3,1.0,1.0,2.0,1,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Single,3
4121,23,2,4,2,61790,0,11,3,1,1,0,1.0,1.0,3,3,4.0,1.0,2.0,1,Travel_Frequently,Research & Development,Life Sciences,Female,Manufacturing Director,Married,3
4135,50,4,2,2,167990,1,14,2,6,0,1,7.0,12.0,3,2,2.0,3.0,3.0,1,Travel_Frequently,Sales,Life Sciences,Female,Laboratory Technician,Divorced,3
4144,50,17,3,1,173280,2,15,1,3,2,0,4.0,20.0,3,3,4.0,1.0,3.0,1,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Divorced,3
4153,41,7,2,1,20990,1,12,2,6,0,5,8.0,8.0,3,3,2.0,4.0,1.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Single,3
4155,37,2,3,1,56470,0,19,2,0,0,0,6.0,7.0,3,3,4.0,3.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Single,3
4167,28,1,4,5,100960,0,13,2,4,0,3,5.0,6.0,3,3,3.0,3.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Research Director,Single,3
4174,36,1,3,1,54860,1,12,2,5,0,3,7.0,10.0,3,3,3.0,1.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Research Director,Single,3
4177,34,15,2,2,84630,0,13,2,4,1,3,2.0,8.0,3,1,2.0,1.0,3.0,1,Travel_Rarely,Sales,Marketing,Female,Research Scientist,Single,3
4179,32,10,3,2,165980,0,13,2,10,6,7,1.0,10.0,3,3,2.0,1.0,3.0,1,Travel_Frequently,Research & Development,Medical,Female,Manufacturing Director,Single,3
4186,39,1,4,1,36730,1,14,3,1,0,0,3.0,19.0,3,3,4.0,4.0,4.0,1,Travel_Rarely,Human Resources,Medical,Male,Sales Executive,Married,3
4187,24,2,5,3,47680,1,11,2,2,2,0,2.0,6.0,3,2,2.0,4.0,2.0,1,Travel_Rarely,Human Resources,Human Resources,Male,Sales Executive,Married,3
4189,50,12,4,1,49000,0,11,3,3,0,2,1.0,3.0,3,2,1.0,3.0,3.0,1,Travel_Rarely,Research & Development,Medical,Male,Research Director,Married,3
4195,26,4,3,2,24040,0,12,6,1,0,1,1.0,1.0,3,3,1.0,3.0,2.0,1,Travel_Rarely,Sales,Marketing,Male,Manager,Single,3
4203,48,2,4,1,45910,0,16,6,1,0,0,9.0,23.0,3,1,1.0,3.0,3.0,1,Travel_Rarely,Research & Development,Technical Degree,Female,Sales Executive,Single,3
4222,36,7,2,4,144110,3,18,2,1,0,0,0.0,2.0,3,4,4.0,3.0,2.0,1,Travel_Rarely,Sales,Life Sciences,Male,Laboratory Technician,Married,3
4253,37,9,3,2,54840,0,17,4,3,0,2,4.0,7.0,3,3,3.0,1.0,3.0,1,Travel_Rarely,Human Resources,Human Resources,Male,Healthcare Representative,Divorced,3
4260,25,10,1,2,82370,0,13,6,6,0,3,1.0,6.0,3,2,3.0,3.0,3.0,1,Travel_Rarely,Sales,Marketing,Male,Research Director,Single,3
4264,34,4,4,5,55620,0,15,3,9,0,6,1.0,9.0,3,3,1.0,3.0,3.0,1,Travel_Frequently,Human Resources,Life Sciences,Female,Sales Executive,Single,3
4275,56,15,3,2,33120,0,19,1,5,4,3,9.0,7.0,3,1,2.0,2.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Married,3
4289,51,6,3,1,15690,0,11,2,4,0,3,2.0,18.0,3,4,1.0,4.0,3.0,1,Travel_Frequently,Research & Development,Life Sciences,Female,Manager,Single,3
4293,32,2,4,2,41480,0,15,0,5,0,4,7.0,10.0,3,2,1.0,1.0,4.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Research Director,Single,3
4345,35,2,4,2,108830,0,12,3,1,0,1,3.0,8.0,3,4,2.0,3.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Research Director,Married,3
4357,38,6,4,3,107480,0,15,3,1,0,0,7.0,17.0,3,3,2.0,1.0,3.0,1,Travel_Rarely,Sales,Life Sciences,Female,Research Scientist,Married,3
4358,29,10,2,2,15550,2,19,2,10,1,9,1.0,10.0,3,3,2.0,4.0,2.0,1,Travel_Rarely,Sales,Life Sciences,Female,Research Scientist,Married,3
4367,30,10,4,2,55620,0,13,3,5,0,4,5.0,8.0,3,2,4.0,1.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Single,3
4369,30,3,2,2,28620,0,14,2,6,0,1,5.0,9.0,3,2,3.0,1.0,2.0,1,Travel_Frequently,Sales,Medical,Male,Healthcare Representative,Single,3
4370,29,2,3,1,49780,0,13,3,6,1,5,0.0,7.0,3,2,3.0,3.0,2.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Single,3
4389,33,1,3,2,51470,0,11,2,9,1,7,7.0,13.0,3,3,1.0,1.0,4.0,1,Travel_Rarely,Sales,Life Sciences,Male,Manager,Married,3
4392,32,23,1,3,24680,0,11,2,3,1,2,0.0,4.0,3,3,4.0,3.0,1.0,1,Travel_Rarely,Sales,Life Sciences,Male,Healthcare Representative,Single,3
4403,37,2,3,1,40010,1,11,2,1,0,0,6.0,17.0,3,3,1.0,3.0,3.0,1,Travel_Frequently,Sales,Marketing,Male,Laboratory Technician,Divorced,3
