employee_id,age,dfh,edu,job_level,income,stock_option,salary_increase,training,years_company,years_promotion,years_manager,num_companiesworked,years_working,performance,job_involvement,satisfaction_environment,satisfaction_job,wlb,attrition_d,business_travel,department,edu_field,gender,job_role,marital,cluster
2429,43,25,4,2,22200,0,11,2,10,8,8,1.0,10.0,3,1,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Married,1
2431,41,6,4,1,28210,0,17,3,10,8,7,1.0,10.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Research Scientist,Single,1
2433,36,1,4,3,41070,1,11,2,13,6,7,3.0,17.0,3,1,3.0,4.0,2.0,0,Travel_Rarely,Human Resources,Life Sciences,Female,Research Scientist,Single,1
2434,45,2,3,2,83960,2,15,3,23,14,4,3.0,25.0,3,2,3.0,3.0,2.0,0,Non-Travel,Sales,Life Sciences,Female,Manufacturing Director,Married,1
2436,47,1,3,2,196270,2,11,1,23,14,10,7.0,25.0,3,3,3.0,3.0,1.0,1,Travel_Frequently,Research & Development,Medical,Female,Sales Executive,Married,1
2438,45,1,4,1,29420,1,22,4,21,8,6,1.0,21.0,4,3,4.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Director,Single,1
2444,46,6,3,4,46150,0,12,3,10,0,9,6.0,19.0,3,2,3.0,2.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Single,1
2455,40,6,3,3,104820,1,11,6,21,12,8,1.0,21.0,3,2,2.0,2.0,2.0,0,Travel_Rarely,Sales,Life Sciences,Male,Manufacturing Director,Single,1
2491,36,27,3,4,50560,0,12,2,12,5,7,7.0,15.0,3,2,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Technical Degree,Female,Research Scientist,Married,1
2493,37,19,2,2,27030,0,14,2,10,4,7,2.0,19.0,3,3,3.0,2.0,2.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Sales Executive,Divorced,1
2495,33,8,5,2,82240,0,19,3,10,7,6,6.0,14.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Married,1
2502,38,6,4,3,73360,0,11,3,11,3,8,5.0,13.0,3,3,1.0,2.0,3.0,0,Non-Travel,Sales,Marketing,Male,Sales Executive,Divorced,1
2508,41,1,1,3,25150,0,18,2,22,13,5,0.0,23.0,3,2,3.0,3.0,4.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Laboratory Technician,Divorced,1
2514,58,2,4,1,23760,1,12,3,16,14,14,4.0,37.0,3,3,2.0,2.0,2.0,0,Non-Travel,Research & Development,Medical,Male,Laboratory Technician,Divorced,1
2516,47,19,5,2,28270,1,14,3,22,14,10,8.0,28.0,3,3,3.0,2.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,Divorced,1
2517,40,1,4,2,199430,1,13,3,7,7,7,2.0,15.0,3,3,2.0,1.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Manager,Divorced,1
2527,45,1,4,1,170480,0,15,3,8,5,7,4.0,10.0,3,2,3.0,3.0,4.0,0,Non-Travel,Sales,Technical Degree,Male,Research Scientist,Married,1
2531,29,6,2,1,41150,0,11,1,11,3,10,1.0,11.0,3,3,4.0,4.0,4.0,0,Travel_Frequently,Research & Development,Medical,Male,Human Resources,Married,1
2540,46,23,1,2,34910,0,14,0,19,2,8,2.0,25.0,3,3,1.0,1.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Divorced,1
2543,43,1,3,1,73790,2,13,3,16,6,14,7.0,21.0,3,2,1.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Married,1
2544,48,2,3,2,62720,0,14,3,22,12,9,4.0,29.0,3,2,4.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Manager,Married,1
2561,40,3,3,1,68330,0,13,3,19,11,16,2.0,22.0,3,3,1.0,1.0,3.0,0,Travel_Rarely,Research & Development,Other,Male,Sales Executive,Divorced,1
2564,48,2,3,2,197400,0,14,2,22,4,7,3.0,24.0,3,4,4.0,4.0,3.0,0,Travel_Frequently,Research & Development,Life Sciences,Male,Research Director,Divorced,1
2570,42,7,3,2,182650,1,12,4,13,5,7,9.0,18.0,3,3,3.0,1.0,4.0,0,Travel_Rarely,Research & Development,Technical Degree,Female,Sales Executive,Married,1
2581,34,9,4,2,26250,3,12,4,15,6,11,1.0,16.0,3,3,3.0,4.0,3.0,0,Travel_Frequently,Research & Development,Life Sciences,Female,Manufacturing Director,Married,1
2585,39,1,3,1,105120,1,12,2,10,7,9,1.0,10.0,3,3,1.0,1.0,3.0,0,Travel_Rarely,Research & Development,Other,Female,Laboratory Technician,Married,1
2586,38,4,2,1,44440,0,13,2,20,0,7,1.0,20.0,3,3,4.0,2.0,3.0,0,Travel_Frequently,Research & Development,Medical,Female,Manager,Divorced,1
2602,31,25,5,2,180610,1,14,2,10,8,7,1.0,10.0,3,3,4.0,1.0,3.0,0,Travel_Frequently,Research & Development,Technical Degree,Female,Human Resources,Married,1
2614,55,9,3,2,119160,1,15,3,10,1,4,4.0,35.0,3,2,3.0,2.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Laboratory Technician,Married,1
2616,39,4,3,2,98520,1,12,5,20,11,10,0.0,21.0,3,2,2.0,1.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Single,1
2617,42,10,4,2,61510,1,13,3,20,3,7,1.0,20.0,3,3,4.0,3.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Female,Research Scientist,Single,1
2618,31,14,2,2,23020,0,14,3,11,4,8,4.0,13.0,3,3,3.0,3.0,4.0,0,Non-Travel,Research & Development,Life Sciences,Male,Healthcare Representative,Married,1
2623,40,8,1,5,35440,3,18,3,11,5,10,3.0,15.0,3,2,2.0,2.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,Married,1
2627,47,1,4,2,42490,1,13,2,17,12,11,2.0,25.0,3,2,1.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Single,1
2629,38,19,3,2,68930,0,17,3,15,5,8,0.0,16.0,3,3,4.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Married,1
2631,38,1,4,2,36690,0,19,2,8,7,7,2.0,10.0,3,3,1.0,3.0,3.0,0,Travel_Frequently,Research & Development,Other,Male,Research Scientist,Married,1
2634,47,21,2,1,46390,1,11,2,13,5,12,0.0,14.0,3,2,3.0,2.0,1.0,0,Non-Travel,Research & Development,Medical,Male,Sales Executive,Married,1
2643,38,20,4,2,20290,1,11,3,18,1,11,3.0,20.0,3,2,2.0,3.0,3.0,0,Travel_Rarely,Sales,Medical,Female,Research Director,Married,1
2644,32,18,3,2,63770,2,12,3,14,5,7,1.0,14.0,3,3,3.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Manager,Married,1
2645,37,1,3,4,54290,1,17,3,16,6,8,1.0,16.0,3,3,3.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Married,1
2656,42,17,1,3,99980,2,24,3,22,4,14,5.0,24.0,4,2,1.0,3.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Married,1
2658,41,13,4,1,109200,1,15,3,20,0,10,0.0,21.0,3,4,1.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Healthcare Representative,Married,1
2660,36,1,1,1,132470,0,14,3,15,11,11,1.0,15.0,3,3,4.0,4.0,2.0,0,Non-Travel,Sales,Medical,Female,Human Resources,Divorced,1
2675,39,25,3,2,197010,0,11,3,20,9,6,0.0,21.0,3,4,2.0,4.0,2.0,0,Travel_Rarely,Sales,Medical,Male,Sales Executive,Married,1
2698,29,16,2,4,36460,0,14,3,10,8,8,1.0,10.0,3,4,2.0,1.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Divorced,1
2701,53,11,3,2,21090,0,13,3,25,3,7,2.0,31.0,3,3,1.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Manager,Married,1
2705,34,24,3,4,27420,1,11,2,12,2,11,0.0,13.0,3,3,1.0,2.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Research Scientist,Single,1
2711,44,3,1,1,23450,2,15,0,22,5,17,3.0,24.0,3,3,1.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Manufacturing Director,Married,1
2728,41,20,4,2,102090,1,13,2,22,15,8,1.0,23.0,3,3,2.0,3.0,3.0,1,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Married,1
2729,34,7,2,1,86200,1,13,2,9,8,7,0.0,10.0,3,2,2.0,3.0,3.0,0,Non-Travel,Research & Development,Technical Degree,Female,Research Scientist,Single,1
2738,33,29,4,1,31800,1,14,2,15,8,12,1.0,15.0,3,3,1.0,4.0,3.0,0,Travel_Frequently,Sales,Life Sciences,Female,Human Resources,Single,1
2743,32,21,3,2,23620,0,11,2,9,7,8,1.0,9.0,3,3,1.0,4.0,3.0,0,Travel_Rarely,Research & Development,Other,Male,Sales Executive,Married,1
2744,38,25,3,2,163280,3,17,2,10,9,9,1.0,10.0,3,3,4.0,4.0,3.0,0,Travel_Frequently,Research & Development,Medical,Male,Manufacturing Director,Single,1
2745,50,2,4,4,83760,3,14,2,27,13,8,5.0,29.0,3,3,2.0,3.0,2.0,0,Travel_Rarely,Sales,Marketing,Female,Research Scientist,Divorced,1
2746,59,1,3,1,166060,0,11,6,21,7,9,7.0,28.0,3,3,1.0,1.0,2.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Laboratory Technician,Single,1
2747,36,1,2,2,86060,2,14,3,17,12,8,1.0,17.0,3,3,3.0,3.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Sales Executive,Divorced,1
2759,35,2,4,2,101240,1,14,2,15,2,8,0.0,16.0,3,4,3.0,1.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Healthcare Representative,Single,1
2766,38,11,1,2,24300,2,13,2,13,1,9,7.0,17.0,3,4,2.0,4.0,3.0,0,Non-Travel,Sales,Marketing,Male,Laboratory Technician,Divorced,1
2773,40,6,3,1,60770,2,16,2,22,11,11,1.0,22.0,3,2,3.0,2.0,2.0,0,Travel_Frequently,Research & Development,Medical,Male,Healthcare Representative,Married,1
2776,46,12,1,1,20740,1,15,3,10,9,5,2.0,21.0,3,3,3.0,1.0,2.0,0,Travel_Frequently,Research & Development,Medical,Male,Laboratory Technician,Married,1
2777,32,15,3,1,101690,0,14,6,11,5,7,1.0,12.0,3,2,2.0,3.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Research Scientist,Single,1
2781,58,8,4,2,29720,0,14,2,37,1,8,0.0,38.0,3,4,4.0,3.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Single,1
2789,50,3,4,4,61420,2,13,3,8,0,7,3.0,28.0,3,2,1.0,2.0,2.0,0,Travel_Frequently,Research & Development,Medical,Male,Research Scientist,Married,1
2793,51,1,3,1,20730,1,14,4,13,12,8,3.0,23.0,3,3,1.0,1.0,2.0,0,Travel_Frequently,Research & Development,Life Sciences,Female,Sales Executive,Single,1
2795,54,9,3,1,196130,0,17,5,5,4,4,2.0,23.0,3,3,4.0,4.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Male,Laboratory Technician,Single,1
2802,43,3,4,1,24080,1,12,3,25,4,12,1.0,25.0,3,3,3.0,4.0,4.0,0,Travel_Frequently,Research & Development,Life Sciences,Male,Sales Executive,Married,1
2806,51,3,2,2,190490,1,14,2,20,15,15,7.0,23.0,3,3,1.0,3.0,3.0,0,Travel_Rarely,Research & Development,Other,Female,Sales Representative,Single,1
2809,58,2,2,1,43850,1,13,2,40,15,6,1.0,40.0,3,2,4.0,4.0,2.0,1,Travel_Rarely,Sales,Medical,Female,Research Scientist,Married,1
2812,49,2,3,1,47240,1,11,3,15,5,11,1.0,16.0,3,2,3.0,1.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Married,1
2820,39,7,3,1,196580,1,13,3,15,5,9,4.0,17.0,3,4,4.0,3.0,4.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Married,1
2830,41,10,2,3,79450,1,12,6,7,7,7,4.0,21.0,3,2,4.0,1.0,2.0,0,Travel_Frequently,Sales,Medical,Female,Manufacturing Director,Divorced,1
2833,40,26,4,2,54400,1,12,2,20,2,13,1.0,20.0,3,3,2.0,2.0,3.0,0,Travel_Frequently,Research & Development,Medical,Male,Manufacturing Director,Divorced,1
2836,45,1,4,1,25800,3,17,3,17,0,15,8.0,20.0,3,3,2.0,2.0,1.0,0,Travel_Rarely,Sales,Technical Degree,Male,Research Scientist,Divorced,1
2841,40,11,2,4,52950,0,18,4,12,2,11,7.0,15.0,3,3,3.0,4.0,2.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Laboratory Technician,Married,1
2856,30,1,3,1,54700,1,18,2,12,6,10,1.0,12.0,3,3,3.0,1.0,3.0,0,Non-Travel,Sales,Medical,Female,Sales Executive,Divorced,1
2861,46,10,3,2,153790,0,12,1,24,15,7,1.0,24.0,3,1,2.0,1.0,3.0,0,Travel_Rarely,Research & Development,Technical Degree,Female,Laboratory Technician,Divorced,1
2869,40,11,3,2,70050,2,20,2,20,9,9,1.0,21.0,4,3,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Married,1
2870,55,6,1,2,26550,0,17,0,24,2,15,8.0,36.0,3,2,3.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Single,1
2873,52,2,4,2,35370,1,11,3,33,11,9,0.0,34.0,3,3,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Sales Representative,Married,1
2877,45,9,2,1,95250,0,19,3,20,11,8,9.0,22.0,3,3,1.0,4.0,3.0,0,Non-Travel,Research & Development,Medical,Female,Sales Executive,Married,1
2893,32,5,3,1,34770,0,11,2,14,9,8,1.0,14.0,3,4,4.0,4.0,2.0,1,Travel_Rarely,Research & Development,Medical,Male,Healthcare Representative,Married,1
2894,30,17,4,2,64300,1,12,2,11,5,8,1.0,12.0,3,2,3.0,3.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Male,Healthcare Representative,Single,1
2896,51,2,1,1,39070,0,13,2,10,4,7,5.0,16.0,3,3,2.0,2.0,1.0,0,Travel_Rarely,Research & Development,Medical,Female,Manufacturing Director,Married,1
2901,45,2,3,2,103680,2,12,2,19,12,8,6.0,23.0,3,3,4.0,4.0,3.0,0,Non-Travel,Research & Development,Medical,Female,Research Scientist,Single,1
2906,38,1,2,4,64720,0,12,4,16,5,13,0.0,17.0,3,3,1.0,3.0,2.0,0,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Divorced,1
2909,37,2,3,2,97560,0,19,2,9,5,8,4.0,13.0,3,3,1.0,4.0,3.0,0,Travel_Frequently,Sales,Marketing,Female,Laboratory Technician,Divorced,1
2914,42,7,4,2,34450,2,11,2,22,11,15,1.0,22.0,3,3,3.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Married,1
2920,52,2,3,1,45070,0,14,3,33,15,12,1.0,33.0,3,2,1.0,3.0,4.0,0,Non-Travel,Research & Development,Technical Degree,Male,Sales Executive,Single,1
2927,45,18,1,2,58110,0,14,4,24,1,7,0.0,25.0,3,2,3.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Representative,Married,1
2930,34,26,3,1,190380,0,13,3,11,5,9,6.0,13.0,3,2,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Other,Female,Sales Executive,Married,1
2934,39,22,3,1,129650,1,19,2,19,11,8,0.0,20.0,3,3,3.0,3.0,3.0,0,Travel_Frequently,Research & Development,Medical,Female,Manufacturing Director,Single,1
2939,42,18,2,1,23980,1,14,2,9,7,8,0.0,10.0,3,2,4.0,1.0,3.0,0,Travel_Rarely,Sales,Medical,Male,Laboratory Technician,Divorced,1
2940,40,28,3,2,54680,0,12,6,21,3,9,0.0,22.0,3,4,1.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Divorced,1
2946,46,8,3,4,40710,0,13,5,7,7,7,3.0,28.0,3,3,3.0,2.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Research Director,Married,1
2951,45,17,2,2,79910,2,13,2,20,4,10,0.0,21.0,3,2,3.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Married,1
2952,36,28,1,1,33770,2,12,2,15,10,11,0.0,16.0,3,3,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Married,1
2953,55,14,4,1,55380,0,17,2,36,4,13,0.0,37.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Single,1
2954,47,1,1,1,57620,2,11,4,10,9,9,1.0,10.0,3,2,1.0,2.0,2.0,1,Non-Travel,Research & Development,Medical,Male,Research Scientist,Married,1
2960,38,8,3,1,68700,1,11,5,8,7,7,1.0,8.0,3,3,1.0,1.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Manager,Divorced,1
2964,42,4,4,1,89260,0,14,4,20,11,6,1.0,20.0,3,1,2.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Married,1
2968,37,5,1,1,27050,0,11,2,17,5,7,1.0,17.0,3,3,4.0,4.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Research Scientist,Single,1
2974,36,5,3,3,54050,0,14,2,8,7,7,4.0,10.0,3,3,3.0,2.0,3.0,0,Travel_Rarely,Sales,Technical Degree,Male,Sales Executive,Single,1
2978,42,2,2,3,29560,0,13,2,20,4,8,5.0,23.0,3,3,3.0,2.0,4.0,0,Travel_Frequently,Sales,Marketing,Male,Research Director,Married,1
2980,35,20,2,1,51540,0,19,2,11,6,9,0.0,12.0,3,2,3.0,2.0,2.0,0,Travel_Rarely,Sales,Life Sciences,Male,Laboratory Technician,Married,1
2983,41,29,1,1,23790,0,12,6,22,0,4,1.0,22.0,3,3,4.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Single,1
2994,45,3,1,1,35400,0,13,6,24,9,11,1.0,24.0,3,3,1.0,1.0,3.0,0,Travel_Frequently,Research & Development,Medical,Female,Sales Executive,Divorced,1
2996,33,9,3,4,193920,1,12,3,10,8,8,6.0,12.0,3,3,4.0,2.0,3.0,0,Travel_Frequently,Research & Development,Life Sciences,Male,Research Director,Married,1
2997,39,1,4,1,196650,1,22,6,21,11,10,1.0,21.0,4,3,3.0,1.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Sales Executive,Married,1
3002,32,1,3,3,26620,1,11,6,13,11,9,1.0,13.0,3,4,3.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Married,1
3008,31,2,1,1,97130,0,17,5,10,8,9,1.0,10.0,3,2,3.0,3.0,3.0,0,Travel_Frequently,Research & Development,Life Sciences,Female,Manager,Married,1
3009,39,19,4,1,20620,0,13,4,21,13,3,1.0,21.0,3,3,3.0,4.0,3.0,0,Travel_Frequently,Research & Development,Medical,Female,Research Scientist,Married,1
3017,45,3,1,1,171740,1,14,6,10,9,8,9.0,12.0,3,3,4.0,4.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Sales Executive,Married,1
3024,38,28,4,1,65830,0,12,1,11,2,9,0.0,12.0,3,3,3.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Divorced,1
3027,35,16,2,3,25440,1,13,3,16,0,13,0.0,17.0,3,4,3.0,2.0,3.0,0,Travel_Rarely,Sales,Technical Degree,Male,Manager,Single,1
3036,37,8,5,2,54670,0,12,2,7,6,7,4.0,13.0,3,3,3.0,1.0,3.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Manufacturing Director,Divorced,1
3042,36,6,3,2,47710,1,13,2,13,1,12,4.0,16.0,3,3,1.0,4.0,3.0,0,Travel_Frequently,Research & Development,Life Sciences,Female,Research Scientist,Married,1
3069,37,10,1,1,133410,1,14,3,18,12,17,1.0,18.0,3,3,4.0,1.0,2.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Sales Executive,Divorced,1
3073,43,10,2,1,46170,0,11,2,25,3,9,1.0,25.0,3,3,1.0,2.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Female,Sales Executive,Divorced,1
3077,31,10,4,3,21870,1,15,2,13,3,12,1.0,13.0,3,2,2.0,1.0,1.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Married,1
3084,56,20,4,3,53210,0,14,1,7,7,7,9.0,36.0,3,3,3.0,1.0,2.0,0,Travel_Frequently,Research & Development,Life Sciences,Female,Sales Executive,Married,1
3094,60,10,3,1,22690,1,18,4,29,11,10,5.0,33.0,3,3,1.0,1.0,1.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Manufacturing Director,Married,1
3095,46,19,4,1,41080,0,14,5,10,0,8,2.0,19.0,3,2,3.0,3.0,2.0,0,Travel_Rarely,Sales,Marketing,Female,Sales Executive,Divorced,1
3100,40,26,4,1,34820,1,18,2,20,1,12,0.0,21.0,3,2,3.0,3.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Sales Executive,Married,1
3106,30,2,4,3,51310,1,15,2,9,7,8,0.0,10.0,3,3,3.0,1.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Female,Research Scientist,Married,1
3108,50,10,4,3,47870,0,12,3,27,15,7,0.0,28.0,3,3,2.0,3.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Female,Manager,Married,1
3110,60,16,3,4,23390,0,20,4,18,13,11,4.0,22.0,4,3,3.0,1.0,4.0,0,Travel_Frequently,Research & Development,Life Sciences,Female,Laboratory Technician,Married,1
3125,36,3,4,1,40250,0,11,3,10,9,7,1.0,10.0,3,3,2.0,4.0,2.0,0,Non-Travel,Research & Development,Medical,Male,Research Scientist,Single,1
3127,48,6,3,1,108540,1,14,6,9,6,7,2.0,14.0,3,3,2.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Married,1
3128,55,1,3,1,120310,0,11,5,10,7,7,3.0,37.0,3,3,1.0,2.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Sales Executive,Single,1
3129,41,3,2,2,99360,1,17,2,14,1,10,7.0,16.0,3,2,4.0,4.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Female,Research Scientist,Single,1
3130,35,22,3,1,29660,0,18,2,11,6,9,9.0,15.0,3,2,2.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Sales Representative,Married,1
3131,40,15,3,2,25710,0,14,1,20,5,13,7.0,22.0,3,3,2.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Single,1
3134,42,5,3,3,53900,0,14,3,10,5,8,1.0,10.0,3,3,4.0,1.0,2.0,0,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Married,1
3145,34,26,3,1,52370,1,19,3,10,5,7,1.0,10.0,3,2,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Single,1
3149,41,24,1,1,26610,1,14,2,18,11,8,7.0,22.0,3,3,2.0,1.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Director,Married,1
3150,37,7,2,1,20280,1,16,3,9,7,7,1.0,9.0,3,3,1.0,2.0,3.0,0,Non-Travel,Research & Development,Medical,Male,Sales Executive,Divorced,1
3151,52,2,1,1,99800,1,11,2,10,6,9,3.0,18.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Sales,Medical,Male,Laboratory Technician,Divorced,1
3156,49,21,1,1,40110,2,18,2,31,0,9,1.0,31.0,3,1,4.0,3.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Sales Executive,Divorced,1
3160,50,2,2,1,29600,3,14,2,32,10,7,1.0,32.0,3,3,1.0,2.0,3.0,0,Travel_Frequently,Sales,Marketing,Male,Sales Executive,Married,1
3185,53,24,3,3,22690,1,11,2,14,8,10,7.0,18.0,3,2,4.0,1.0,4.0,0,Travel_Rarely,Research & Development,Other,Female,Manager,Single,1
3186,34,1,5,1,53810,0,12,0,10,8,8,1.0,10.0,3,3,2.0,4.0,2.0,0,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Married,1
3189,37,4,3,1,98840,0,14,3,10,7,8,1.0,10.0,3,2,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Manager,Married,1
3191,35,10,5,4,134580,0,11,3,17,11,8,1.0,17.0,3,3,2.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Single,1
3193,54,5,2,2,40140,1,19,4,9,7,1,2.0,16.0,3,2,3.0,2.0,4.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Married,1
3206,50,5,3,1,54730,1,19,2,20,3,8,1.0,20.0,3,4,4.0,3.0,3.0,0,Travel_Rarely,Sales,Medical,Male,Laboratory Technician,Married,1
3209,39,12,5,1,62200,2,14,2,20,11,10,1.0,20.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Sales Representative,Single,1
3216,40,3,4,3,51260,0,18,2,18,1,12,5.0,20.0,3,3,4.0,1.0,3.0,0,Travel_Frequently,Research & Development,Medical,Female,Human Resources,Married,1
3218,41,6,3,1,102390,3,24,3,21,12,6,3.0,23.0,4,3,2.0,4.0,2.0,0,Travel_Rarely,Sales,Medical,Male,Sales Executive,Divorced,1
3221,41,3,3,1,72600,0,16,2,22,2,10,1.0,22.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Manufacturing Director,Married,1
3227,47,27,3,1,54410,1,22,6,22,11,13,9.0,28.0,4,2,4.0,3.0,2.0,0,Travel_Frequently,Research & Development,Life Sciences,Male,Research Scientist,Divorced,1
3244,52,21,5,3,28890,1,11,2,34,1,16,1.0,34.0,3,3,3.0,1.0,4.0,0,Travel_Rarely,Sales,Technical Degree,Male,Manager,Married,1
3261,38,2,4,2,23680,1,11,3,15,4,12,6.0,17.0,3,3,1.0,1.0,3.0,0,Travel_Frequently,Sales,Life Sciences,Female,Research Scientist,Single,1
3267,42,9,4,1,92080,1,15,2,24,14,9,1.0,24.0,3,4,2.0,4.0,2.0,0,Travel_Frequently,Research & Development,Medical,Male,Manufacturing Director,Divorced,1
3275,47,6,4,2,63470,0,14,2,26,3,0,1.0,26.0,3,4,3.0,4.0,2.0,0,Travel_Rarely,Research & Development,Other,Male,Manager,Married,1
3278,58,24,3,2,43170,0,17,2,31,13,8,7.0,40.0,3,3,4.0,2.0,3.0,1,Travel_Rarely,Research & Development,Other,Female,Research Scientist,Single,1
3283,32,3,1,2,171810,0,14,2,14,6,8,1.0,14.0,3,2,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Manufacturing Director,Married,1
3287,42,20,2,2,72950,0,15,3,9,7,8,1.0,10.0,3,3,2.0,2.0,2.0,0,Travel_Rarely,Research & Development,Medical,Male,Sales Representative,Married,1
3290,49,7,2,2,89980,2,14,2,9,7,7,1.0,9.0,3,4,3.0,4.0,4.0,1,Travel_Rarely,Sales,Life Sciences,Female,Healthcare Representative,Married,1
