employee_id,age,dfh,edu,job_level,income,stock_option,salary_increase,training,years_company,years_promotion,years_manager,num_companiesworked,years_working,performance,job_involvement,satisfaction_environment,satisfaction_job,wlb,attrition_d,business_travel,department,edu_field,gender,job_role,marital
3242,38,10,3,4,181720,2,12,5,1,0,1,6.0,6.0,3,3,4.0,3.0,1.0,0,Travel_Rarely,Sales,Medical,Male,Laboratory Technician,Married
3243,34,20,3,3,57440,1,19,4,0,0,0,3.0,7.0,3,2,2.0,1.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Divorced
3244,52,21,5,3,28890,1,11,2,34,1,16,1.0,34.0,3,3,3.0,1.0,4.0,0,Travel_Rarely,Sales,Technical Degree,Male,Manager,Married
3245,33,1,2,3,28710,3,17,2,10,7,8,1.0,10.0,3,3,4.0,4.0,2.0,1,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Single
3246,25,8,3,2,74840,0,15,3,6,1,4,1.0,6.0,3,3,3.0,4.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Single
3247,45,2,3,3,60740,0,14,2,8,3,1,0.0,9.0,3,3,2.0,3.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Healthcare Representative,Single
3248,23,23,1,2,173280,1,17,2,2,0,2,1.0,2.0,3,1,1.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Single
3249,47,4,3,1,27740,1,13,2,5,1,3,4.0,8.0,3,3,2.0,3.0,3.0,1,Travel_Frequently,Research & Development,Life Sciences,Male,Research Director,Single
3250,34,12,3,1,45050,0,12,3,6,1,4,1.0,6.0,3,3,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Research Scientist,Single
3251,55,7,3,4,74280,0,12,2,5,1,4,5.0,24.0,3,3,4.0,1.0,3.0,1,Travel_Rarely,Human Resources,Human Resources,Male,Laboratory Technician,Married
3252,36,7,2,5,116310,1,18,2,10,0,9,1.0,10.0,3,1,1.0,1.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Male,Sales Executive,Single
3253,52,1,4,5,97380,2,18,2,4,1,2,0.0,5.0,3,3,4.0,4.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Male,Sales Executive,Married
3254,26,2,2,1,28350,1,11,2,2,2,0,3.0,5.0,3,3,1.0,4.0,3.0,0,Travel_Frequently,Research & Development,Life Sciences,Male,Manufacturing Director,Divorced
3255,29,10,2,3,169590,3,14,5,8,1,1,4.0,11.0,3,3,2.0,3.0,2.0,0,Travel_Rarely,Research & Development,Medical,Male,Manufacturing Director,Married
3256,26,15,2,2,26130,1,19,2,4,1,2,6.0,6.0,3,3,4.0,1.0,2.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Single
3257,34,14,4,2,61460,0,12,3,4,1,3,2.0,10.0,3,3,2.0,4.0,3.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Manufacturing Director,Single
3258,54,18,4,2,49630,1,15,2,5,1,4,9.0,9.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Divorced
3259,27,13,2,4,195370,0,12,5,4,1,1,0.0,5.0,3,3,3.0,4.0,3.0,0,Travel_Frequently,Research & Development,Life Sciences,Female,Research Scientist,Married
3260,37,2,4,2,61720,0,11,1,5,4,3,0.0,6.0,3,3,4.0,1.0,2.0,0,Travel_Rarely,Sales,Technical Degree,Male,Manufacturing Director,Divorced
3261,38,2,4,2,23680,1,11,3,15,4,12,6.0,17.0,3,3,1.0,1.0,3.0,0,Travel_Frequently,Sales,Life Sciences,Female,Research Scientist,Single
3263,35,5,4,3,16750,0,16,6,3,0,2,1.0,3.0,3,2,1.0,4.0,2.0,0,Travel_Rarely,Research & Development,Medical,Male,Manager,Married
3264,30,20,3,1,25230,1,13,2,2,0,2,3.0,7.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Married
3265,40,10,4,2,65670,1,13,3,8,3,7,1.0,8.0,3,4,3.0,2.0,3.0,0,Travel_Frequently,Research & Development,Medical,Male,Manufacturing Director,Married
3266,34,10,3,3,47390,2,24,2,3,1,2,5.0,6.0,4,3,3.0,1.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,Married
3267,42,9,4,1,92080,1,15,2,24,14,9,1.0,24.0,3,4,2.0,4.0,2.0,0,Travel_Frequently,Research & Development,Medical,Male,Manufacturing Director,Divorced
3268,23,2,3,4,45590,1,18,2,0,0,0,1.0,1.0,3,2,3.0,1.0,3.0,1,Travel_Rarely,Sales,Medical,Female,Manufacturing Director,Married
3269,24,1,5,1,81890,1,14,3,1,0,0,1.0,1.0,3,3,3.0,2.0,3.0,0,Non-Travel,Sales,Marketing,Female,Manufacturing Director,Divorced
3270,52,29,3,2,29420,1,11,1,5,1,4,8.0,9.0,3,2,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Married
3271,50,8,4,2,49410,1,11,3,4,0,3,5.0,30.0,3,1,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Married
3272,29,2,4,4,106500,2,13,2,1,0,0,1.0,1.0,3,4,2.0,1.0,3.0,1,Travel_Rarely,Sales,Marketing,Female,Research Scientist,Married
3273,33,3,4,4,59020,1,12,2,13,3,7,0.0,14.0,3,3,3.0,3.0,4.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Married
3274,33,23,5,1,86390,2,16,3,3,0,2,5.0,6.0,3,2,1.0,1.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Human Resources,Single
3275,47,6,4,2,63470,0,14,2,26,3,0,1.0,26.0,3,4,3.0,4.0,2.0,0,Travel_Rarely,Research & Development,Other,Male,Manager,Married
3276,36,6,3,2,42000,0,22,3,9,0,5,0.0,10.0,4,3,3.0,2.0,3.0,0,Travel_Rarely,Sales,Medical,Female,Sales Executive,Married
3277,29,10,3,1,34520,0,11,3,10,0,7,1.0,10.0,3,2,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,Other,Male,Research Scientist,Married
3278,58,24,3,2,43170,0,17,2,31,13,8,7.0,40.0,3,3,4.0,2.0,3.0,1,Travel_Rarely,Research & Development,Other,Female,Research Scientist,Single
3279,35,10,4,1,26320,3,13,3,2,2,2,3.0,7.0,3,4,4.0,3.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Research Scientist,Single
3280,42,15,1,2,46680,2,18,2,4,0,2,9.0,8.0,3,3,4.0,4.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Laboratory Technician,Married
3281,28,19,4,2,32040,1,16,4,2,2,1,6.0,5.0,3,2,3.0,3.0,2.0,1,Travel_Rarely,Research & Development,Medical,Female,Sales Executive,Single
3282,36,2,3,2,27200,1,14,3,5,0,4,4.0,8.0,3,3,3.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,Married
3283,32,3,1,2,171810,0,14,2,14,6,8,1.0,14.0,3,2,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Manufacturing Director,Married
3284,40,9,3,3,22380,0,14,3,1,0,0,6.0,10.0,3,3,1.0,3.0,3.0,0,Travel_Frequently,Sales,Marketing,Male,Manufacturing Director,Single
3285,30,7,3,2,14830,0,13,3,0,0,0,5.0,12.0,3,3,3.0,4.0,2.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Research Director,Single
3286,45,10,4,1,56050,2,12,2,1,0,0,1.0,1.0,3,3,2.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Director,Single
3287,42,20,2,2,72950,0,15,3,9,7,8,1.0,10.0,3,3,2.0,2.0,2.0,0,Travel_Rarely,Research & Development,Medical,Male,Sales Representative,Married
3288,38,4,3,2,23060,1,19,5,4,1,2,2.0,13.0,3,3,1.0,1.0,2.0,0,Travel_Frequently,Sales,Medical,Male,Research Scientist,Divorced
3289,34,7,4,3,23480,1,14,3,5,1,3,1.0,6.0,3,3,3.0,4.0,3.0,0,Travel_Frequently,Research & Development,Life Sciences,Male,Laboratory Technician,Single
3290,49,7,2,2,89980,2,14,2,9,7,7,1.0,9.0,3,4,3.0,4.0,4.0,1,Travel_Rarely,Sales,Life Sciences,Female,Healthcare Representative,Married
3291,55,16,3,4,43190,0,11,3,9,7,3,4.0,12.0,3,4,3.0,4.0,2.0,1,Travel_Rarely,Human Resources,Technical Degree,Male,Manufacturing Director,Single
3292,43,25,2,2,61320,0,13,3,4,1,0,6.0,22.0,3,2,2.0,1.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Healthcare Representative,Married
3293,27,2,4,2,33460,1,21,2,9,0,8,1.0,9.0,4,2,3.0,4.0,3.0,0,Travel_Rarely,Sales,Medical,Male,Manager,Divorced
3294,35,1,3,1,108550,1,13,2,8,1,6,3.0,17.0,3,3,3.0,3.0,4.0,0,Travel_Rarely,Research & Development,Medical,Male,Research Director,Single
3295,28,1,2,1,22310,0,12,3,8,7,5,1.0,8.0,3,2,2.0,2.0,3.0,0,Travel_Rarely,Sales,Technical Degree,Female,Sales Executive,Married
3297,26,22,4,1,20240,0,23,2,8,1,7,1.0,8.0,4,3,3.0,3.0,3.0,1,Travel_Frequently,Research & Development,Other,Female,Sales Executive,Married
3298,27,1,3,1,27130,0,11,2,0,0,0,1.0,0.0,3,3,4.0,4.0,2.0,0,Non-Travel,Sales,Technical Degree,Female,Sales Executive,Married
3299,51,16,3,3,94390,3,15,0,20,4,17,2.0,29.0,3,3,1.0,3.0,2.0,0,Travel_Rarely,Sales,Medical,Male,Research Scientist,Married
3300,44,24,5,1,25660,1,11,3,5,2,3,9.0,10.0,3,3,4.0,2.0,2.0,0,Travel_Rarely,Sales,Medical,Female,Sales Executive,Single
3301,25,17,3,1,199260,3,11,5,4,0,1,7.0,6.0,3,4,1.0,1.0,2.0,0,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Single
3302,33,8,4,3,24510,1,13,3,9,0,8,1.0,9.0,3,2,1.0,1.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Divorced
3303,35,6,4,2,94190,1,24,5,6,1,1,1.0,6.0,4,2,3.0,1.0,2.0,0,Travel_Rarely,Sales,Medical,Female,Manager,Single
3304,36,10,4,3,86860,0,13,2,18,4,11,1.0,18.0,3,3,2.0,4.0,2.0,0,Travel_Rarely,Sales,Marketing,Male,Manager,Married
3305,32,3,4,4,30380,0,20,3,5,0,3,2.0,8.0,4,3,2.0,4.0,2.0,0,Travel_Rarely,Research & Development,Medical,Female,Sales Executive,Divorced
3306,30,4,5,5,30580,1,14,2,5,0,3,9.0,10.0,3,3,2.0,4.0,2.0,0,Travel_Frequently,Research & Development,Medical,Male,Sales Representative,Divorced
3307,53,6,3,4,23250,1,18,1,5,0,4,7.0,35.0,3,4,1.0,4.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Married
3308,45,1,5,2,20880,3,15,2,5,0,2,4.0,18.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Healthcare Representative,Divorced
3309,32,10,3,1,30720,0,12,4,5,1,3,5.0,9.0,3,1,3.0,3.0,2.0,0,Travel_Rarely,Sales,Marketing,Female,Human Resources,Married
3310,52,1,1,2,50060,1,16,2,9,0,0,3.0,31.0,3,3,3.0,4.0,3.0,0,Travel_Frequently,Research & Development,Life Sciences,Male,Laboratory Technician,Married
3311,37,24,2,4,42570,0,15,2,1,0,0,4.0,9.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Female,Laboratory Technician,Divorced
3312,28,21,4,1,25000,2,16,3,5,0,4,1.0,6.0,3,3,2.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Healthcare Representative,Divorced
3313,22,2,2,1,11020,0,19,3,2,2,2,6.0,4.0,3,2,4.0,4.0,1.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Representative,Married
3314,44,22,3,1,104530,1,11,2,3,0,2,2.0,10.0,3,3,1.0,4.0,2.0,0,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Married
3315,42,13,4,2,22880,1,16,4,2,2,2,5.0,8.0,3,2,2.0,4.0,3.0,0,Travel_Frequently,Sales,Life Sciences,Female,Laboratory Technician,Single
3316,36,14,3,2,39290,0,24,6,5,0,3,0.0,6.0,4,2,1.0,1.0,3.0,0,Travel_Rarely,Research & Development,Other,Male,Research Scientist,Married
3317,25,11,3,1,23110,1,11,2,5,0,3,1.0,5.0,3,3,3.0,1.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Female,Laboratory Technician,Married
3318,35,9,2,1,31400,1,13,2,17,5,15,1.0,17.0,3,2,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Healthcare Representative,Married
3319,35,8,2,1,36900,1,13,2,10,7,8,1.0,10.0,3,4,4.0,2.0,2.0,1,Travel_Frequently,Sales,Marketing,Female,Laboratory Technician,Divorced
3320,32,21,3,1,44500,0,13,3,3,0,2,0.0,4.0,3,3,4.0,4.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Male,Sales Executive,Divorced
3321,25,5,3,4,27560,2,12,2,5,0,3,1.0,5.0,3,3,3.0,1.0,4.0,0,Travel_Rarely,Sales,Marketing,Female,Research Scientist,Married
3322,49,9,3,2,190330,1,18,5,4,0,2,2.0,7.0,3,3,3.0,1.0,3.0,0,Travel_Rarely,Sales,Technical Degree,Female,Sales Representative,Married
3323,24,2,5,2,187220,1,22,3,5,3,4,0.0,6.0,4,3,1.0,4.0,2.0,0,Non-Travel,Research & Development,Technical Degree,Male,Healthcare Representative,Married
3324,32,12,5,1,95470,1,13,3,10,5,3,1.0,10.0,3,2,2.0,2.0,3.0,0,Travel_Frequently,Research & Development,Medical,Male,Research Scientist,Married
3325,38,22,2,1,137340,0,13,3,2,1,2,0.0,3.0,3,4,2.0,2.0,3.0,0,Travel_Rarely,Sales,Medical,Male,Sales Executive,Married
3326,42,18,1,2,199990,1,23,6,5,1,3,2.0,17.0,4,3,3.0,4.0,2.0,0,Travel_Rarely,Research & Development,Technical Degree,Female,Research Scientist,Married
3327,31,16,3,3,22790,1,12,3,6,0,2,3.0,8.0,3,3,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Married
3328,29,3,3,3,59160,0,12,2,3,0,2,6.0,5.0,3,3,2.0,3.0,3.0,1,Travel_Rarely,Sales,Marketing,Male,Laboratory Technician,Divorced
3329,53,9,3,1,20890,0,16,2,2,2,2,5.0,28.0,3,2,1.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Representative,Married
3330,35,1,3,3,167920,1,12,3,13,4,8,3.0,16.0,3,4,4.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,Married
3331,37,13,4,3,35640,0,11,1,5,0,0,5.0,10.0,3,1,3.0,4.0,3.0,0,Travel_Frequently,Research & Development,Life Sciences,Female,Human Resources,Married
3332,53,1,1,1,44250,1,22,2,12,3,8,6.0,33.0,4,4,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Single
3333,43,1,3,1,52650,1,11,4,5,2,2,4.0,12.0,3,3,4.0,4.0,2.0,0,Travel_Frequently,Research & Development,Medical,Male,Laboratory Technician,Married
3334,47,15,4,3,65530,0,15,2,7,7,7,0.0,8.0,3,3,3.0,4.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Research Director,Married
3335,37,1,5,2,62610,0,12,1,10,0,9,1.0,10.0,3,3,1.0,2.0,3.0,0,Non-Travel,Research & Development,Medical,Female,Research Scientist,Single
3336,50,17,3,1,42980,1,20,6,31,14,7,1.0,31.0,4,3,1.0,1.0,3.0,0,Non-Travel,Research & Development,Medical,Female,Laboratory Technician,Divorced
3337,39,1,3,3,68040,1,14,3,5,0,4,8.0,13.0,3,2,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Other,Female,Human Resources,Married
3338,33,7,3,2,38150,1,11,3,4,0,3,3.0,7.0,3,3,4.0,2.0,4.0,0,Travel_Rarely,Sales,Life Sciences,Male,Manufacturing Director,Divorced
3339,32,9,1,1,27410,1,15,5,1,0,1,1.0,1.0,3,2,1.0,4.0,1.0,1,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Single
3341,44,26,2,2,76390,0,14,6,8,7,1,1.0,8.0,3,3,2.0,1.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Married
3342,28,24,5,1,23280,2,11,3,4,0,2,1.0,4.0,3,3,1.0,4.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Female,Research Scientist,Single
3343,58,9,2,1,21530,0,11,3,1,0,0,9.0,3.0,3,3,4.0,4.0,2.0,1,Travel_Frequently,Sales,Technical Degree,Male,Sales Executive,Divorced
3344,43,7,4,2,48760,2,16,4,1,0,0,4.0,4.0,3,3,1.0,2.0,4.0,0,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Divorced
3345,20,11,3,2,93960,0,12,6,2,0,2,1.0,2.0,3,1,3.0,3.0,2.0,1,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Single
3346,21,1,3,2,104000,1,13,2,1,0,0,1.0,1.0,3,3,4.0,4.0,2.0,1,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Single
3347,36,26,4,1,84740,0,14,3,16,4,11,0.0,17.0,3,3,3.0,4.0,2.0,0,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Married
3348,47,2,3,2,99810,1,21,3,3,1,2,1.0,3.0,4,3,4.0,4.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Single
3349,22,15,4,1,124900,0,13,3,3,0,2,0.0,4.0,3,3,2.0,3.0,4.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Married
3350,41,23,3,2,26570,0,11,3,7,1,0,4.0,10.0,3,4,2.0,4.0,2.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Divorced
3351,28,10,3,3,135910,1,20,2,2,2,2,5.0,6.0,4,3,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Manager,Divorced
3352,39,10,4,4,66960,0,11,3,2,2,2,7.0,8.0,3,3,4.0,1.0,1.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Human Resources,Married
3353,27,1,3,1,20580,1,14,5,1,0,0,1.0,1.0,3,3,2.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Single
3354,34,12,2,2,88650,1,11,0,1,1,0,1.0,1.0,3,3,2.0,2.0,3.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Human Resources,Divorced
3355,42,11,1,2,59400,0,16,2,5,0,3,7.0,10.0,3,2,3.0,3.0,3.0,0,Travel_Rarely,Sales,Technical Degree,Male,Human Resources,Single
3356,33,2,3,1,59140,1,16,4,3,0,2,3.0,6.0,3,3,3.0,1.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Sales Executive,Single
3357,58,2,4,1,26220,0,23,3,6,0,4,2.0,24.0,4,3,3.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Divorced
3358,31,1,3,1,121850,0,14,2,7,5,2,3.0,13.0,3,3,2.0,3.0,4.0,0,Travel_Rarely,Sales,Life Sciences,Female,Sales Representative,Married
3359,35,2,1,3,106090,0,22,3,10,0,7,1.0,10.0,4,3,4.0,4.0,1.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,Married
3360,49,25,2,2,43450,0,15,3,26,1,7,4.0,29.0,3,2,1.0,2.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Married
3361,48,1,4,1,21770,0,18,4,0,0,0,4.0,13.0,3,3,4.0,3.0,2.0,0,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Married
3362,31,1,2,2,27930,0,16,4,9,0,0,1.0,9.0,3,3,4.0,3.0,2.0,0,Non-Travel,Research & Development,Technical Degree,Female,Sales Executive,Married
3363,36,2,4,1,79180,2,12,3,6,0,1,2.0,8.0,3,2,2.0,4.0,3.0,0,Travel_Rarely,Human Resources,Technical Degree,Male,Sales Executive,Single
3364,38,6,3,2,87890,3,11,4,15,5,11,1.0,15.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Sales,Other,Male,Sales Executive,Married
3365,32,18,3,1,23890,1,12,4,3,0,2,6.0,5.0,3,2,3.0,2.0,3.0,0,Non-Travel,Sales,Marketing,Male,Laboratory Technician,Married
3366,25,1,2,1,32120,1,15,3,1,0,0,1.0,1.0,3,2,3.0,2.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Married
3367,40,1,4,2,192320,1,14,3,1,0,0,2.0,11.0,3,3,1.0,2.0,2.0,0,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Divorced
3368,26,11,3,2,22670,3,19,2,7,0,7,1.0,7.0,3,2,3.0,1.0,3.0,0,Travel_Frequently,Sales,Marketing,Male,Healthcare Representative,Single
3369,41,1,4,1,195170,0,13,5,18,2,17,2.0,20.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Single
3370,36,9,3,2,24360,0,13,3,11,3,9,4.0,16.0,3,1,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Healthcare Representative,Single
3371,19,15,3,2,160640,1,15,3,1,0,0,1.0,1.0,3,3,4.0,2.0,4.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Single
3372,20,29,3,3,27070,0,11,2,1,0,0,1.0,1.0,3,3,1.0,1.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Single
3373,31,1,4,4,190680,0,12,1,9,8,5,0.0,10.0,3,3,4.0,4.0,1.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Director,Married
3374,40,1,3,1,39310,0,19,2,1,0,0,8.0,3.0,3,2,4.0,2.0,3.0,0,Travel_Frequently,Sales,Marketing,Male,Research Scientist,Divorced
3375,32,24,3,4,37300,1,25,4,8,6,3,1.0,8.0,4,3,3.0,1.0,4.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Married
3376,36,10,3,3,22320,1,12,2,16,3,7,1.0,16.0,3,3,3.0,4.0,3.0,1,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Married
3377,33,1,4,4,44650,0,13,3,5,1,4,0.0,6.0,3,3,2.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Manufacturing Director,Single
3378,37,10,4,3,30720,0,14,3,14,11,7,5.0,17.0,3,2,1.0,3.0,1.0,1,Travel_Rarely,Sales,Marketing,Female,Human Resources,Married
3379,45,8,1,2,33190,1,12,3,9,0,8,1.0,9.0,3,3,3.0,2.0,2.0,0,Non-Travel,Research & Development,Life Sciences,Male,Sales Executive,Married
3380,29,29,1,1,192020,0,12,5,3,0,2,1.0,3.0,3,3,3.0,4.0,3.0,0,Travel_Frequently,Research & Development,Life Sciences,Male,Sales Representative,Married
3381,35,1,3,3,136750,3,15,5,5,1,0,1.0,5.0,3,2,3.0,3.0,3.0,0,Travel_Rarely,Human Resources,Human Resources,Male,Laboratory Technician,Married
3382,52,5,4,1,29110,2,17,3,9,7,8,2.0,26.0,3,3,4.0,4.0,2.0,0,Travel_Rarely,Research & Development,Other,Male,Laboratory Technician,Married
3383,58,9,2,4,59570,1,14,2,1,0,0,4.0,7.0,3,1,4.0,3.0,3.0,1,Travel_Rarely,Sales,Medical,Female,Sales Executive,Single
3384,53,9,3,1,39200,1,16,3,17,15,2,6.0,22.0,3,3,3.0,3.0,4.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Manager,Divorced
3385,30,3,4,1,64340,1,14,3,8,7,7,5.0,10.0,3,2,3.0,3.0,4.0,0,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Divorced
3386,38,4,3,2,100480,1,23,2,5,1,3,1.0,6.0,4,3,3.0,4.0,3.0,0,Non-Travel,Sales,Life Sciences,Male,Research Director,Single
3387,35,1,2,2,109380,2,14,2,10,0,8,6.0,12.0,3,1,4.0,4.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Female,Healthcare Representative,Divorced
3389,40,2,4,1,65450,0,15,2,1,0,0,4.0,22.0,3,3,2.0,2.0,2.0,1,Non-Travel,Research & Development,Life Sciences,Male,Human Resources,Single
3390,47,7,4,3,69310,0,11,3,19,2,7,1.0,20.0,3,3,3.0,3.0,4.0,0,Travel_Frequently,Research & Development,Life Sciences,Male,Sales Executive,Divorced
3391,36,28,1,2,48980,1,13,3,7,0,7,4.0,12.0,3,3,1.0,4.0,3.0,0,Non-Travel,Sales,Life Sciences,Male,Research Scientist,Divorced
3392,31,28,4,2,25930,0,21,2,3,1,2,0.0,4.0,4,3,3.0,1.0,3.0,1,Non-Travel,Research & Development,Medical,Male,Research Scientist,Single
3393,33,15,3,4,194360,2,19,4,10,6,0,1.0,10.0,3,3,4.0,3.0,3.0,0,Non-Travel,Sales,Other,Male,Research Director,Single
3394,29,3,5,1,27230,1,11,2,0,0,0,6.0,3.0,3,2,4.0,1.0,3.0,1,Travel_Rarely,Human Resources,Life Sciences,Male,Sales Executive,Single
3395,33,2,2,2,34790,0,12,3,3,0,2,3.0,5.0,3,3,2.0,4.0,3.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Laboratory Technician,Single
3396,45,26,1,3,27940,1,19,2,5,0,2,3.0,8.0,3,3,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Healthcare Representative,Divorced
3397,50,10,1,1,52490,2,21,2,5,1,3,9.0,32.0,4,2,4.0,4.0,2.0,0,Travel_Rarely,Sales,Life Sciences,Female,Manufacturing Director,Divorced
3398,33,1,3,2,21760,1,14,2,6,1,2,1.0,6.0,3,2,3.0,2.0,3.0,0,Travel_Frequently,Sales,Marketing,Male,Human Resources,Married
3399,41,11,3,1,168720,1,15,2,18,0,11,2.0,21.0,3,3,1.0,3.0,4.0,0,Travel_Frequently,Sales,Other,Male,Laboratory Technician,Divorced
3400,27,20,4,2,34850,2,17,2,2,2,2,9.0,4.0,3,3,3.0,2.0,3.0,0,Travel_Rarely,Research & Development,Other,Male,Manufacturing Director,Married
3401,45,2,3,1,66440,0,12,3,9,0,8,1.0,9.0,3,4,4.0,1.0,3.0,0,Non-Travel,Sales,Medical,Female,Sales Executive,Married
3402,47,18,4,2,55820,0,16,3,9,0,7,1.0,9.0,3,3,4.0,4.0,3.0,0,Travel_Rarely,Sales,Medical,Female,Research Scientist,Single
3403,30,2,3,2,40000,0,12,5,5,0,1,4.0,7.0,3,2,1.0,3.0,3.0,1,Travel_Rarely,Sales,Life Sciences,Male,Healthcare Representative,Married
3404,50,1,3,2,134960,1,18,3,12,1,5,3.0,22.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Technical Degree,Female,Sales Executive,Married
3405,38,13,3,1,32100,2,17,5,2,0,2,0.0,3.0,3,2,3.0,3.0,2.0,0,Travel_Frequently,Research & Development,Technical Degree,Male,Manufacturing Director,Married
3406,46,28,3,3,190450,3,11,2,8,0,7,6.0,13.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Human Resources,Divorced
3407,24,28,3,1,118490,1,16,3,4,3,2,1.0,5.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Female,Healthcare Representative,Divorced
